"1303","1970"
"426","1972"
"1899","1973"
"2082","1974"
"1408","1975"
"1511","1978"
"1165","1981"
"800","1982"
"329","1984"
"2149","1986"
"1421","1987"
"592","1988"
"1403","1988"
"817","1989"
"218","1990"
"269","1993"
"1029","1996"
"1254","1997"
"544","1998"
"1857","1999"
"638","2001"
"886","2001"
"215","2004"
"705","2005"
"410","2010"
"657","2013"
"1608","2014"
"1355","2015"
"1719","2016"
"742","2017"
"2027","2017"
"721","2018"
"1600","2020"
"492","2022"
"1700","2023"
"1369","2024"
"1860","2024"
"460","2026"
"1451","2026"
"2068","2027"
"697","2028"
"1207","2028"
"2069","2029"
"2073","2030"
"1745","2031"
"1273","2032"
"1773","2032"
"786","2034"
"1685","2037"
"2098","2039"
"1061","2042"
"475","2044"
"2050","2044"
"1437","2046"
"481","2047"
"1359","2047"
"582","2049"
"982","2049"
"1966","2051"
"580","2053"
"419","2054"
"520","2055"
"1746","2055"
"587","2056"
"1215","2056"
"1768","2058"
"330","2059"
"900","2061"
"1690","2063"
"1131","2064"
"2095","2066"
"1404","2067"
"391","2068"
"2185","2068"
"211","2069"
"810","2069"
"771","2070"
"424","2072"
"1070","2072"
"1572","2074"
"2187","2076"
"1240","2078"
"1837","2079"
"573","2080"
"801","2081"
"904","2082"
"1008","2082"
"1250","2083"
"1208","2084"
"1495","2086"
"1496","2086"
"1571","2088"
"2146","2089"
"954","2090"
"314","2091"
"2101","2091"
"1991","2094"
"1111","2095"
"389","2096"
"569","2097"
"656","2098"
"1088","2099"
"541","2100"
"1209","2101"
"1304","2101"
"1027","2103"
"568","2105"
"1691","2108"
"605","2109"
"1499","2111"
"776","2114"
"2165","2114"
"219","2115"
"1030","2117"
"2161","2119"
"564","2121"
"659","2123"
"911","2123"
"1079","2124"
"1868","2125"
"1697","2127"
"1176","2130"
"1903","2131"
"1006","2132"
"584","2134"
"1041","2138"
"427","2139"
"477","2141"
"313","2143"
"1805","2145"
"1066","2149"
"1089","2150"
"1415","2150"
"729","2152"
"899","2152"
"1940","2153"
"1769","2156"
"453","2157"
"2099","2157"
"1661","2159"
"2065","2160"
"1965","2161"
"2103","2161"
"1801","2162"
"1625","2165"
"500","2166"
"466","2169"
"1996","2171"
"1827","2172"
"1483","2173"
"1626","2176"
"1843","2177"
"2107","2177"
"2195","2178"
"515","2179"
"1776","2179"
"1363","2181"
"363","2182"
"1595","2185"
"1883","2188"
"310","2198"
"546","2198"
"1904","2199"
"2044","2201"
"1720","2203"
"1407","2205"
"1306","2207"
"765","2208"
"1620","2210"
"674","2212"
"1152","2213"
"1916","2215"
"2111","2216"
"1059","2217"
"2024","2220"
"1440","2223"
"347","2225"
"1350","2225"
"1607","2227"
"296","2229"
"1589","2232"
"960","2233"
"2011","2235"
"2152","2238"
"533","2239"
"1728","2240"
"958","2242"
"430","2244"
"1558","2244"
"383","2246"
"241","2247"
"1057","2248"
"509","2251"
"2019","2252"
"2173","2255"
"733","2256"
"268","2261"
"1753","2261"
"1302","2264"
"246","2267"
"1560","2269"
"1951","2269"
"1206","2271"
"1954","2272"
"519","2273"
"915","2275"
"264","2276"
"1340","2277"
"1225","2278"
"1636","2278"
"1145","2280"
"1195","2281"
"260","2282"
"542","2283"
"614","2285"
"1918","2286"
"1821","2287"
"907","2288"
"1591","2288"
"1438","2289"
"1705","2289"
"827","2290"
"1975","2291"
"1714","2294"
"1885","2295"
"397","2296"
"1220","2297"
"738","2299"
"1137","2304"
"1539","2305"
"1737","2305"
"2129","2306"
"298","2308"
"1994","2309"
"1013","2310"
"1126","2311"
"1570","2313"
"2176","2313"
"1072","2315"
"1434","2318"
"2000","2318"
"538","2320"
"1140","2322"
"1796","2324"
"978","2325"
"1443","2325"
"953","2329"
"753","2330"
"1683","2333"
"352","2334"
"1654","2334"
"323","2336"
"1494","2342"
"1367","2346"
"964","2347"
"525","2348"
"750","2348"
"1738","2352"
"679","2354"
"1360","2354"
"662","2355"
"1480","2355"
"1946","2356"
"557","2358"
"948","2360"
"1377","2361"
"1019","2364"
"423","2367"
"556","2368"
"1245","2369"
"689","2370"
"1314","2371"
"1663","2374"
"653","2377"
"384","2379"
"1665","2379"
"1529","2380"
"478","2381"
"2047","2382"
"1051","2383"
"273","2384"
"2132","2386"
"1561","2387"
"2071","2387"
"1485","2389"
"1018","2390"
"901","2391"
"1748","2392"
"2056","2392"
"297","2393"
"545","2393"
"616","2394"
"1866","2394"
"1474","2395"
"407","2396"
"1783","2397"
"1923","2398"
"1673","2404"
"883","2405"
"963","2406"
"1867","2406"
"1488","2407"
"1986","2407"
"754","2408"
"1143","2409"
"1938","2411"
"1666","2412"
"2043","2415"
"216","2416"
"1442","2417"
"1832","2418"
"1461","2421"
"1851","2422"
"1327","2424"
"1482","2430"
"2078","2431"
"870","2433"
"1159","2433"
"1909","2435"
"898","2436"
"879","2437"
"1337","2437"
"809","2438"
"1115","2444"
"534","2446"
"1005","2447"
"480","2449"
"288","2451"
"2045","2455"
"1410","2456"
"673","2457"
"1261","2459"
"731","2460"
"784","2460"
"1574","2462"
"2126","2467"
"302","2469"
"350","2470"
"1751","2471"
"277","2478"
"1278","2483"
"428","2484"
"1426","2486"
"725","2487"
"2151","2488"
"1414","2490"
"2025","2490"
"459","2491"
"857","2501"
"2118","2502"
"563","2503"
"1457","2503"
"1959","2504"
"2002","2509"
"1275","2510"
"1987","2510"
"730","2511"
"2093","2512"
"1913","2513"
"1118","2514"
"2004","2515"
"559","2518"
"217","2521"
"842","2526"
"222","2527"
"1983","2529"
"667","2532"
"1597","2534"
"1428","2535"
"1694","2537"
"2144","2541"
"1493","2545"
"315","2546"
"344","2547"
"535","2550"
"1624","2554"
"2094","2555"
"2074","2557"
"1534","2558"
"1035","2559"
"366","2561"
"2028","2562"
"270","2563"
"763","2564"
"517","2566"
"1376","2568"
"461","2573"
"1547","2573"
"1257","2574"
"642","2575"
"1392","2575"
"1108","2576"
"951","2578"
"736","2579"
"1147","2582"
"2031","2582"
"526","2583"
"1642","2586"
"1577","2588"
"488","2589"
"664","2590"
"1742","2591"
"359","2592"
"974","2592"
"1782","2593"
"1286","2596"
"1928","2598"
"1988","2599"
"1723","2600"
"2186","2600"
"641","2602"
"591","2604"
"1932","2604"
"1580","2605"
"969","2607"
"226","2609"
"612","2611"
"1067","2615"
"600","2617"
"2134","2619"
"1055","2621"
"505","2626"
"935","2627"
"1471","2627"
"1915","2628"
"1657","2629"
"1456","2631"
"1594","2631"
"2172","2632"
"1587","2633"
"2021","2634"
"309","2637"
"1050","2644"
"527","2650"
"1167","2650"
"411","2653"
"1371","2653"
"1037","2654"
"1213","2656"
"2092","2659"
"418","2662"
"1068","2664"
"1644","2665"
"1734","2666"
"1017","2669"
"2181","2672"
"1980","2673"
"1812","2676"
"670","2679"
"1045","2682"
"694","2683"
"1274","2684"
"266","2686"
"2201","2688"
"794","2690"
"788","2691"
"1383","2691"
"1382","2693"
"628","2695"
"1364","2698"
"392","2699"
"912","2700"
"393","2704"
"1125","2710"
"379","2712"
"388","2715"
"1702","2717"
"1036","2722"
"1890","2723"
"1900","2726"
"1943","2730"
"1416","2731"
"1530","2734"
"1806","2734"
"2122","2735"
"804","2736"
"1260","2739"
"327","2744"
"991","2749"
"320","2752"
"1609","2752"
"1150","2753"
"2183","2754"
"596","2757"
"1175","2757"
"511","2758"
"1794","2759"
"1497","2761"
"1326","2763"
"272","2767"
"652","2768"
"1524","2768"
"714","2770"
"499","2773"
"394","2774"
"756","2774"
"1387","2775"
"1696","2778"
"1556","2779"
"680","2790"
"1684","2791"
"1590","2796"
"1528","2798"
"1757","2799"
"1336","2800"
"832","2803"
"479","2810"
"1967","2811"
"516","2816"
"1708","2821"
"531","2822"
"619","2825"
"865","2829"
"1564","2831"
"1686","2838"
"1185","2840"
"1405","2842"
"1969","2844"
"1538","2847"
"579","2849"
"1759","2856"
"498","2858"
"2142","2858"
"604","2862"
"2167","2864"
"685","2870"
"2177","2870"
"457","2871"
"844","2873"
"1508","2877"
"501","2878"
"1510","2882"
"1562","2883"
"547","2886"
"1097","2888"
"908","2889"
"632","2891"
"983","2893"
"417","2896"
"1040","2897"
"1453","2898"
"276","2899"
"1096","2901"
"1787","2901"
"1930","2908"
"1174","2910"
"1283","2910"
"1582","2913"
"977","2920"
"1034","2920"
"471","2923"
"965","2927"
"305","2928"
"611","2930"
"443","2932"
"1931","2932"
"536","2940"
"1937","2944"
"847","2945"
"781","2946"
"1310","2951"
"1393","2953"
"916","2955"
"1540","2956"
"1929","2960"
"1439","2968"
"404","2969"
"1149","2971"
"891","2973"
"2148","2976"
"1874","2979"
"1651","2982"
"774","2985"
"1640","2988"
"405","2989"
"1550","2993"
"1424","2997"
"1309","2998"
"856","3001"
"1635","3004"
"437","3011"
"2194","3015"
"513","3017"
"282","3021"
"2066","3023"
"1224","3025"
"1825","3030"
"824","3032"
"1505","3035"
"1398","3038"
"332","3041"
"1507","3041"
"1198","3045"
"371","3047"
"723","3047"
"1379","3049"
"626","3050"
"985","3057"
"1551","3061"
"2105","3062"
"558","3063"
"1211","3064"
"337","3068"
"1475","3070"
"1370","3074"
"676","3081"
"986","3085"
"1518","3086"
"490","3089"
"1386","3092"
"1717","3099"
"583","3100"
"696","3101"
"1109","3102"
